id,transport_type,name,lat,lon,operator,network,route_ref,shelter,bench,wheelchair,tactile_paving,covered,lit,departures_board,capacity,fee,payment,level,line,railway,amenity,rental,elevator,escalator,steps,entrance,accessibility_score,accessibility_level,accessibility_factors
"bus_('node', 12563426245)",bus,Hospital São João,41.1851258,-8.5984053,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12563428133)",bus,Arroteia,41.1967469,-8.6306279,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12565342018)",bus,,41.1847303,-8.5969667,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12644028094)",bus,São Mamede (Igreja),41.1939768,-8.6082494,STCP,,506,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12644028095)",bus,Gatanhal,41.2139385,-8.679963,STCP,,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12644028096)",bus,Santa Cruz do Bispo,41.2164661,-8.6763809,STCP,,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12723952840)",bus,Padrão da Légua,41.1926508,-8.6347262,STCP,,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12725562551)",bus,Central Seixo,41.1910471,-8.6295333,STCP,,506,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12725562552)",bus,Central Seixo,41.1909947,-8.6293673,STCP,,506,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 160511373)",bus,,41.190197850000025,-8.684441199999979,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 160511374)",bus,,41.19028585000001,-8.684494349999984,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 160512191)",bus,,41.20842596205223,-8.629532458410822,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 160512195)",bus,,41.20846381981951,-8.62966520825714,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 160513289)",bus,,41.214717420721705,-8.658694269046912,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 160766863)",bus,,41.19032031995392,-8.613024498958586,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 160766866)",bus,,41.19027905468542,-8.613381130434718,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 240990105)",bus,NorteShopping / Sete Bicas,41.18242605898424,-8.652122889830343,,,,yes,yes,yes,no,,yes,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 245197133)",bus,NorteShopping / Sete Bicas,41.18236629548261,-8.652211765409431,,,,yes,yes,yes,no,,yes,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 464172204)",bus,,41.18752523388043,-8.693561108792219,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685919176)",bus,,41.21604606149861,-8.654618056877332,,,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685919178)",bus,,41.21601631669576,-8.65450726476317,,,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685919186)",bus,,41.20031378176347,-8.655634718751491,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685919192)",bus,,41.20028289885876,-8.655522800362968,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685933175)",bus,,41.1941678535079,-8.655894499490161,,,,,,,,,,yes,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685933176)",bus,,41.19415575932549,-8.655693051571292,,,,,,,,,,yes,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685933177)",bus,,41.19413885712611,-8.655999547535432,,,,,,,,,,yes,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685933178)",bus,,41.19413466426221,-8.655584407585048,,,,,,,,,,yes,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685933180)",bus,,41.188093307893965,-8.654441709645118,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,100,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar; piso tátil para deficientes visuais
"bus_('way', 685933181)",bus,,41.18808764135867,-8.654563401072451,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,100,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar; piso tátil para deficientes visuais
"bus_('way', 685940842)",bus,,41.19034070000001,-8.66104475,,,,,,yes,,,,,,,,,,,,,,,,,65,Regular,totalmente acessível para cadeirantes; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685940843)",bus,,41.190262355860135,-8.661019635353822,,,,,,yes,,,,,,,,,,,,,,,,,65,Regular,totalmente acessível para cadeirantes; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685940844)",bus,,41.1857817,-8.661214900000001,,,,,,yes,,,,,,,,,,,,,,,,,65,Regular,totalmente acessível para cadeirantes; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685940845)",bus,,41.1857145,-8.6611827,,,,,,yes,,,,,,,,,,,,,,,,,65,Regular,totalmente acessível para cadeirantes; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685940846)",bus,Pedro Hispano,41.1803747963658,-8.666273508410804,,,,yes,yes,yes,,,,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940847)",bus,Pedro Hispano,41.180302564386096,-8.666234912527624,,,,yes,yes,yes,,,,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940848)",bus,,41.17912369029508,-8.673575187995398,,,,,,yes,,,,,,,,,,,,,,,,,65,Regular,totalmente acessível para cadeirantes; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685940849)",bus,,41.179042870051646,-8.673601688109226,,,,,,yes,,,,,,,,,,,,,,,,,65,Regular,totalmente acessível para cadeirantes; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685940850)",bus,,41.1806931016092,-8.681258402666947,,,,yes,yes,yes,,,,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940851)",bus,,41.180606700000006,-8.68125,,,,yes,yes,yes,,,yes,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940852)",bus,,41.180161999999996,-8.68859385,,,,yes,yes,yes,,,,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940853)",bus,,41.180080451537854,-8.688589251065435,,,,yes,yes,yes,,,,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940854)",bus,,41.183847375469824,-8.691411974644877,,,,yes,yes,yes,no,,yes,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940855)",bus,,41.18380109208293,-8.69148489902684,,,,yes,yes,yes,no,,yes,,,,,,,,,,,,,,98,Excelente,totalmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940856)",bus,,41.187420975235035,-8.69338494083575,,,,yes,yes,,,,yes,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940857)",bus,,41.18749084593738,-8.693460145756573,,,,yes,yes,,,,yes,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 685940858)",bus,,41.18812865,-8.6851905,,,,,,yes,,,,,,,,,,,,,,,,,65,Regular,totalmente acessível para cadeirantes; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 685940859)",bus,,41.18823684647856,-8.685218304171038,,,,,,yes,,,,,,,,,,,,,,,,,65,Regular,totalmente acessível para cadeirantes; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 731824022)",bus,Marreco/ALADI,41.23459516816034,-8.72104170151332,maré,,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 956036844)",bus,,41.17320584255689,-8.689044962928508,,,,yes,yes,,no,,yes,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('way', 1105221573)",bus,,41.22231360053108,-8.638859768281973,,,,,,,,,,yes,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 1105221586)",bus,,41.22239145119947,-8.638924067980525,,,,,,,,,,yes,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 1105221588)",bus,,41.21688698705925,-8.641096629846336,,,,,,,,,,yes,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 1105221591)",bus,,41.21686902157457,-8.640984767843603,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 1105221614)",bus,,41.20816485766553,-8.647133282283788,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('way', 1105221615)",bus,,41.20824131416405,-8.647182122813135,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
