lat,lon,school,hospital,clinic,pharmacy,supermarket,bakery,cafe,restaurant,park,transport,school_pct,hospital_pct,clinic_pct,pharmacy_pct,supermarket_pct,bakery_pct,cafe_pct,restaurant_pct,park_pct,transport_pct,accessibility_score
41.24271084466762,-8.700515298054134,1,0,0,0,0,0,0,0,0,50,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,35.2112676056338,25.149647887323944
41.24270773448232,-8.699321886884963,1,0,0,0,0,0,0,0,0,52,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,25.37131882202305
41.24270461192826,-8.698128475903218,1,0,0,0,0,0,0,0,0,54,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,39.62067861715749,25.590588988476316
41.24270147700543,-8.69693506510964,1,0,0,0,0,0,0,0,0,52,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,25.37131882202305
41.24269832971383,-8.695741654504975,1,0,0,0,0,0,0,0,0,44,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,24.483834827144687
41.24269517005349,-8.694548244089965,0,0,0,0,0,0,0,0,0,38,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,21.238796414852754,21.18758002560819
41.242691998024405,-8.693354833865358,0,0,0,0,0,0,0,0,0,32,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,14.172535211267606,20.48095390524968
41.24367691492596,-8.726766637707378,1,0,0,1,2,1,5,1,0,20,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,71.29481434058899,32.88252240717029,9.290973111395646,6.386043533930858,42.01264404609475
41.24367407676558,-8.725573206215621,1,0,0,1,2,1,6,1,0,30,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,75.90428937259924,32.88252240717029,9.290973111395646,12.676056338028168,43.10259282970551
41.243671226235904,-8.724379774894931,1,0,0,1,2,1,6,1,1,32,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,75.90428937259924,32.88252240717029,24.919974391805376,14.172535211267606,44.815140845070424
41.24366836333696,-8.723186343746054,1,0,0,1,2,1,6,1,1,34,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,75.90428937259924,32.88252240717029,24.919974391805376,16.23719590268886,45.021606914212555
41.24366548806874,-8.721992912769734,1,0,0,1,2,1,6,1,1,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,75.90428937259924,32.88252240717029,24.919974391805376,21.238796414852754,45.52176696542894
41.243662600431264,-8.720799481966715,1,0,0,1,2,1,6,1,1,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,75.90428937259924,32.88252240717029,24.919974391805376,21.238796414852754,45.52176696542894
41.24365970042454,-8.719606051337738,1,0,0,1,2,1,5,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,71.29481434058899,32.88252240717029,9.290973111395646,21.238796414852754,43.49791933418694
41.24365678804856,-8.71841262088355,1,0,0,1,2,1,4,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,21.238796414852754,42.90092829705506
41.24365386330333,-8.717219190604895,1,0,0,1,2,1,2,1,0,32,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,44.97439180537772,32.88252240717029,9.290973111395646,14.172535211267606,40.1592509603073
41.243650926188856,-8.716025760502514,1,0,0,1,2,1,1,1,0,32,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,31.13796414852753,32.88252240717029,9.290973111395646,14.172535211267606,38.77560819462228
41.24364797670515,-8.714832330577154,1,0,0,1,2,1,1,1,0,28,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,31.13796414852753,32.88252240717029,9.290973111395646,10.9955185659411,38.45790653008963
41.243645014852206,-8.71363890082956,1,0,0,1,1,1,1,0,0,28,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,37.32394366197183,64.7887323943662,31.13796414852753,11.45966709346991,9.290973111395646,10.9955185659411,34.51664532650449
41.24364204063004,-8.712445471260471,1,0,0,0,0,0,0,0,0,20,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,6.386043533930858,22.267125480153652
41.24363905403867,-8.711252041870633,0,0,0,0,0,0,0,0,0,12,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,3.297055057618438,19.393405889884765
41.24363605507806,-8.71005861266079,0,0,0,0,0,0,0,0,0,10,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,2.600832266325224,19.32378361075544
41.243633043748254,-8.708865183631689,0,0,0,0,0,0,0,0,0,26,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,9.579065300896286,20.021606914212548
41.24363002004925,-8.70767175478407,0,0,0,0,0,0,0,0,0,34,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,16.23719590268886,20.687419974391805
41.24362698398104,-8.706478326118676,1,0,0,0,0,0,0,0,0,44,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,24.483834827144687
41.24362393554364,-8.705284897636256,1,0,0,0,0,0,0,0,0,50,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,35.2112676056338,25.149647887323944
41.24362087473705,-8.704091469337548,1,0,0,0,0,0,0,0,0,50,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,35.2112676056338,25.149647887323944
41.243617801561264,-8.7028980412233,1,0,0,0,0,0,0,0,0,50,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,35.2112676056338,25.149647887323944
41.24361471601633,-8.701704613294254,1,0,0,0,0,0,0,0,0,50,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,35.2112676056338,25.149647887323944
41.24361161810221,-8.700511185551155,1,0,0,0,0,0,0,0,0,50,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,35.2112676056338,25.149647887323944
41.243608507818905,-8.699317757994748,1,0,0,0,0,0,0,0,0,52,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,25.37131882202305
41.24360538516647,-8.698124330625774,1,0,0,0,0,0,0,0,0,54,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,39.62067861715749,25.590588988476316
41.24360225014488,-8.69693090344498,1,0,0,0,0,0,0,0,0,54,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,39.62067861715749,25.590588988476316
41.243599102754125,-8.695737476453104,1,0,0,0,0,0,0,0,0,54,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,39.62067861715749,25.590588988476316
41.24359594299423,-8.694544049650897,1,0,0,0,0,0,0,0,0,44,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,24.483834827144687
41.244577690276095,-8.7267628855557,1,0,0,1,2,1,4,1,0,24,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,8.450704225352112,41.622119078105
41.24457485202628,-8.725569437675757,1,0,0,1,2,1,5,1,0,28,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,71.29481434058899,32.88252240717029,9.290973111395646,10.9955185659411,42.473591549295776
41.24457200140679,-8.72437598996689,1,0,0,1,2,1,6,1,0,30,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,75.90428937259924,32.88252240717029,9.290973111395646,12.676056338028168,43.10259282970551
41.244569138417646,-8.723182542429845,1,0,0,1,2,1,6,1,0,30,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,75.90428937259924,32.88252240717029,9.290973111395646,12.676056338028168,43.10259282970551
41.24456626305884,-8.721989095065364,1,0,0,1,2,1,6,1,0,30,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,75.90428937259924,32.88252240717029,9.290973111395646,12.676056338028168,43.10259282970551
41.24456337533039,-8.720795647874194,1,0,0,1,2,1,5,1,0,34,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,71.29481434058899,32.88252240717029,9.290973111395646,16.23719590268886,42.997759282970556
41.2445604752323,-8.719602200857077,1,0,0,1,2,1,4,1,0,36,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,18.517925736235597,42.62884122919335
41.24455756276455,-8.718408754014757,1,0,0,1,2,1,4,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,21.238796414852754,42.90092829705506
41.24455463792717,-8.717215307347978,1,0,0,1,2,1,1,1,0,36,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,31.13796414852753,32.88252240717029,9.290973111395646,18.517925736235597,39.21014724711908
41.244551700720166,-8.716021860857483,1,0,0,1,2,1,1,1,0,32,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,31.13796414852753,32.88252240717029,9.290973111395646,14.172535211267606,38.77560819462228
41.244548751143526,-8.714828414544018,1,0,0,1,2,1,1,1,0,26,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,31.13796414852753,32.88252240717029,9.290973111395646,9.579065300896286,38.31626120358515
41.24454578919728,-8.713634968408325,1,0,0,1,0,0,0,0,0,22,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,7.386363636363637,26.24759923175416
41.24454281488141,-8.71244152245115,0,0,0,0,0,0,0,0,0,20,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,6.386043533930858,19.702304737516005
41.24453982819593,-8.711248076673236,0,0,0,0,0,0,0,0,0,14,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,4.001280409731113,19.463828425096033
41.24453682914085,-8.710054631075325,0,0,0,0,0,0,0,0,0,12,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,3.297055057618438,19.393405889884765
41.24453381771617,-8.708861185658165,0,0,0,0,0,0,0,0,0,22,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,7.386363636363637,19.80233674775928
41.24453079392188,-8.707667740422496,1,0,0,0,0,0,0,0,0,36,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,18.517925736235597,23.480313700384123
41.244527757758014,-8.706474295369064,1,0,0,0,0,0,0,0,0,42,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,26.44846350832266,24.27336747759283
41.24452470922456,-8.705280850498612,2,0,0,0,0,0,0,0,0,46,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,30.49775928297055,26.482874519846355
41.24452164832155,-8.704087405811885,2,0,0,0,0,0,0,0,0,50,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,35.2112676056338,26.95422535211268
41.24451857504895,-8.702893961309627,2,0,0,0,0,0,0,0,0,50,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,35.2112676056338,26.95422535211268
41.24451548940679,-8.70170051699258,2,0,0,0,0,0,0,0,0,52,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,27.17589628681178
41.24451239139506,-8.70050707286149,2,0,0,0,0,0,0,0,0,54,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,39.62067861715749,27.395166453265045
41.24450928101378,-8.699313628917098,2,0,0,0,0,0,0,0,0,52,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,27.17589628681178
41.24450615826296,-8.698120185160153,2,0,0,0,0,0,0,0,0,56,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,41.59731113956467,27.592829705505768
41.244503023142585,-8.696926741591396,1,0,0,0,0,0,0,0,0,58,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,43.397887323943664,25.96830985915493
41.24449987565266,-8.695733298211568,1,0,0,0,0,0,0,0,0,54,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,39.62067861715749,25.590588988476316
41.244496715793225,-8.694539855021418,1,0,0,0,0,0,0,0,0,50,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,35.2112676056338,25.149647887323944
41.24449354356425,-8.693346412021686,1,0,0,0,0,0,0,0,0,44,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,24.483834827144687
41.24547562714532,-8.725565668964816,1,0,0,1,2,1,4,1,0,30,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,12.676056338028168,42.0446542893726
41.24547277643601,-8.724372204867027,1,0,0,1,2,1,4,1,0,30,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,12.676056338028168,42.0446542893726
41.245469913356665,-8.72317874094107,1,0,0,1,2,1,4,1,0,34,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,16.23719590268886,42.40076824583868
41.24546703790727,-8.721985277187684,1,0,0,1,2,1,4,1,0,36,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,18.517925736235597,42.62884122919335
41.24546415008784,-8.720791813607619,1,0,0,1,2,1,4,1,0,40,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,23.69558258642766,43.14660691421255
41.24546124989836,-8.719598350201617,1,0,0,1,2,1,4,1,0,40,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,23.69558258642766,43.14660691421255
41.24545833733886,-8.71840488697042,1,0,0,1,2,1,4,1,0,40,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,23.69558258642766,43.14660691421255
41.24545541240932,-8.717211423914774,1,0,0,1,2,1,3,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,57.56241997439181,32.88252240717029,9.290973111395646,21.238796414852754,42.12467989756722
41.24545247510978,-8.716017961035421,1,0,0,1,2,1,1,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,31.13796414852753,32.88252240717029,9.290973111395646,21.238796414852754,39.4822343149808
41.24544952544022,-8.714824498333108,1,0,0,1,1,0,1,1,0,26,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,37.32394366197183,27.26472471190781,31.13796414852753,32.88252240717029,9.290973111395646,9.579065300896286,32.7648847631242
41.24544656340064,-8.713631035808575,1,0,0,1,0,0,0,0,0,24,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,8.450704225352112,26.354033290653014
41.245443588991066,-8.71243757346257,0,0,0,0,0,0,0,0,0,20,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,6.386043533930858,19.702304737516005
41.24544060221148,-8.711244111295834,0,0,0,0,0,0,0,0,0,18,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,5.441741357234315,19.60787451984635
41.24543760306191,-8.710050649309112,0,0,0,0,0,0,0,0,0,18,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,5.441741357234315,19.60787451984635
41.24543459154236,-8.708857187503147,1,0,0,0,0,0,0,0,0,26,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,9.579065300896286,22.586427656850194
41.24543156765281,-8.707663725878687,1,0,0,0,0,0,0,0,0,38,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,21.238796414852754,23.752400768245842
41.24542853139328,-8.70647026443647,2,0,0,0,0,0,0,0,0,40,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,23.69558258642766,25.80265685019206
41.245425482763785,-8.705276803177245,2,0,0,0,0,0,0,0,0,40,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,23.69558258642766,25.80265685019206
41.24542242176433,-8.704083342101754,2,0,0,0,0,0,0,0,0,42,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,26.44846350832266,26.077944942381567
41.2454193483949,-8.702889881210739,2,0,0,0,0,0,0,0,0,48,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,32.754481434058896,26.70854673495519
41.245416262655525,-8.701696420504947,2,0,0,0,0,0,0,0,0,52,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,27.17589628681178
41.24541316454619,-8.700502959985123,2,0,0,0,0,0,0,0,0,52,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,27.17589628681178
41.24541005406692,-8.699309499652006,2,0,0,0,0,0,0,0,0,54,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,39.62067861715749,27.395166453265045
41.2454069312177,-8.698116039506344,2,0,0,0,0,0,0,0,0,54,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,39.62067861715749,27.395166453265045
41.24540379599856,-8.696922579548879,2,0,0,0,0,0,0,0,0,48,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,32.754481434058896,26.70854673495519
41.24540064840947,-8.695729119780355,1,0,0,0,0,0,0,0,0,44,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,24.483834827144687
41.24539748845048,-8.694535660201518,1,0,0,0,0,0,0,0,0,44,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,24.483834827144687
41.24539431612156,-8.69334220081311,1,0,0,0,0,0,0,0,0,44,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,24.483834827144687
41.24637640212266,-8.725561900082788,1,0,0,1,2,1,4,1,0,30,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,12.676056338028168,42.0446542893726
41.246373551323536,-8.724368419595333,1,0,0,1,2,1,4,1,0,34,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,16.23719590268886,42.40076824583868
41.246370688154,-8.723174939279719,1,0,0,1,2,1,4,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,21.238796414852754,42.90092829705506
41.246367812614,-8.721981459136687,1,0,0,1,2,1,4,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,21.238796414852754,42.90092829705506
41.24636492470358,-8.720787979166984,1,0,0,1,2,1,4,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,21.238796414852754,42.90092829705506
41.24636202442273,-8.719594499371352,1,0,0,1,2,1,4,1,0,36,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,18.517925736235597,42.62884122919335
41.24635911177147,-8.718401019750534,1,0,0,1,2,1,3,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,57.56241997439181,32.88252240717029,9.290973111395646,21.238796414852754,42.12467989756722
41.246356186749786,-8.717207540305276,1,0,0,1,2,1,3,1,0,36,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,57.56241997439181,32.88252240717029,9.290973111395646,18.517925736235597,41.85259282970551
41.24635324935769,-8.716014061036322,1,0,0,1,2,0,3,1,0,36,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,27.26472471190781,57.56241997439181,32.88252240717029,9.290973111395646,18.517925736235597,38.10019206145967
41.2463502995952,-8.714820581944414,1,0,0,1,0,0,0,1,0,32,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,14.172535211267606,29.068501920614597
41.2463473374623,-8.7136271030303,1,0,0,0,0,0,0,0,0,28,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,10.9955185659411,22.728072983354675
41.24634436295901,-8.712433624294718,0,0,0,0,0,0,0,0,0,24,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,8.450704225352112,19.90877080665813
41.24634137608533,-8.711240145738417,0,0,0,0,0,0,0,0,0,22,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,7.386363636363637,19.80233674775928
41.24633837684127,-8.710046667362139,0,0,0,0,1,0,0,0,0,28,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,10.9955185659411,22.47679257362356
41.24633536522683,-8.70885318916663,1,0,0,0,1,0,0,0,0,32,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,14.172535211267606,25.359314980793858
41.24633234124201,-8.707659711152631,2,0,0,0,1,0,0,0,0,36,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,18.517925736235597,27.59843149807939
41.24632930488684,-8.706466233320889,2,0,0,0,1,0,0,0,0,40,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,23.69558258642766,28.116197183098592
41.24632625616128,-8.705272755672144,2,0,0,0,1,0,0,0,0,40,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,23.69558258642766,28.116197183098592
41.24632319506538,-8.704079278207145,2,0,0,0,1,0,0,0,0,42,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,26.44846350832266,28.391485275288098
