lat,lon,school,hospital,clinic,pharmacy,supermarket,bakery,cafe,restaurant,park,transport
41.23264651143148,-8.645672104329424,0,0,0,0,0,0,3,2,19,38
41.23264283356373,-8.644478882756822,0,0,0,0,0,0,2,2,16,40
41.23263914333177,-8.643285661405734,0,0,0,0,0,0,0,2,15,40
41.23263544073561,-8.642092440276903,1,0,0,0,0,0,0,2,16,32
41.23375982809841,-8.723228146837615,0,0,0,0,0,1,2,0,1,37
41.23375695382651,-8.722034896081961,0,0,0,0,0,1,2,1,1,37
41.23375406718964,-8.72084164549951,0,0,0,0,0,0,2,1,1,37
41.233751168187794,-8.719648395091005,0,0,0,0,0,0,2,1,1,37
41.23374825682099,-8.718455144857186,0,0,0,0,0,0,2,1,1,37
41.233745333089225,-8.717261894798801,0,0,0,0,0,0,2,1,1,35
41.2337423969925,-8.71606864491659,0,0,0,0,0,0,2,1,1,35
41.23373944853082,-8.714875395211296,0,0,0,0,0,0,1,0,1,39
41.23373648770422,-8.713682145683666,0,0,0,0,0,0,0,0,0,35
41.23373351451266,-8.712488896334442,0,0,0,0,0,0,0,0,0,35
41.23373052895617,-8.711295647164366,0,0,0,0,0,0,0,0,0,36
41.23372753103475,-8.71010239817418,0,0,0,0,0,0,0,0,0,32
41.23372452074841,-8.708909149364635,0,0,0,0,0,0,0,0,0,28
41.233721498097154,-8.707715900736467,0,0,0,0,0,0,0,1,0,40
41.23371846308098,-8.706522652290422,0,0,0,0,0,0,0,1,0,44
41.23371541569991,-8.705329404027244,0,0,0,0,0,0,0,1,0,42
41.23371235595391,-8.704136155947676,0,0,0,0,0,0,0,1,0,42
41.23370928384305,-8.70294290805246,0,0,0,0,1,0,0,1,0,44
41.23370619936727,-8.701749660342342,0,0,0,0,1,0,0,1,0,46
41.23370310252662,-8.700556412818065,0,0,0,0,1,0,0,0,0,52
41.233699993321096,-8.69936316548037,0,0,0,0,1,0,0,0,0,52
41.23369687175068,-8.698169918330002,0,0,0,0,1,0,0,0,0,54
41.2336937378154,-8.696976671367706,0,0,0,0,1,0,0,0,0,46
41.23369059151527,-8.695783424594225,0,0,0,0,1,0,0,0,0,40
41.233687432850274,-8.6945901780103,0,0,0,0,1,0,0,0,0,36
41.23368426182043,-8.693396931616675,0,0,0,0,1,0,0,0,0,38
41.23368107842573,-8.692203685414098,0,0,0,0,1,0,0,0,0,32
41.2336778826662,-8.691010439403305,0,0,0,0,1,0,0,0,0,32
41.23367467454184,-8.689817193585046,1,0,0,0,0,0,0,0,0,28
41.23367145405263,-8.68862394796006,1,0,0,0,0,0,0,0,0,30
41.233668221198606,-8.687430702529094,1,0,0,0,0,0,0,0,0,32
41.23366497597978,-8.68623745729289,1,0,0,0,0,0,0,0,0,30
41.233661718396135,-8.68504421225219,1,0,0,0,0,0,0,1,0,24
41.23365844844768,-8.68385096740774,1,0,0,0,0,0,0,1,0,25
41.23365516613441,-8.682657722760279,1,0,0,0,0,0,0,1,0,21
41.23365187145637,-8.681464478310557,1,0,0,0,0,0,1,2,0,17
41.233648564413535,-8.680271234059312,0,0,0,0,0,0,1,2,0,9
41.23364524500591,-8.67907799000729,0,0,0,0,0,0,3,9,1,16
41.23364191323351,-8.677884746155234,0,0,0,0,0,0,4,7,4,33
41.23363856909636,-8.676691502503887,0,0,0,0,0,0,4,7,7,33
41.23363521259442,-8.675498259053995,0,0,0,0,0,0,4,7,13,33
41.23363184372773,-8.674305015806297,0,0,0,0,0,0,4,7,14,39
41.23362846249629,-8.67311177276154,0,0,0,0,0,0,4,7,16,68
41.2336250689001,-8.671918529920465,0,0,0,0,0,0,4,8,18,72
41.23362166293918,-8.670725287283817,0,0,0,0,0,0,5,9,19,76
41.23361824461352,-8.66953204485234,0,0,0,0,0,0,5,9,19,82
41.23355460038911,-8.648053717017344,0,0,0,0,0,0,4,3,19,46
41.23355094713468,-8.64686047862535,0,0,0,0,0,0,4,3,22,40
41.23354728151564,-8.645667240453395,0,0,0,0,0,0,4,3,22,36
41.23354360353201,-8.644474002502221,0,0,0,0,0,0,3,2,23,38
41.23353991318377,-8.643280764772577,1,0,0,0,0,0,2,3,21,38
41.23353621047095,-8.642087527265199,1,0,0,0,0,0,1,2,18,34
41.23466060473757,-8.72322434741903,0,0,0,0,1,1,4,0,1,33
41.23465773037511,-8.7220310802834,0,0,0,0,1,1,3,0,1,35
41.23465484364729,-8.72083781332098,0,0,0,0,1,1,3,0,1,37
41.23465194455411,-8.719644546532512,0,0,0,0,0,1,2,0,1,39
41.23464903309558,-8.718451279918742,0,0,0,0,0,1,2,0,1,39
41.23464610927169,-8.717258013480413,0,0,0,0,0,0,2,0,1,39
41.23464317308245,-8.716064747218269,0,0,0,0,0,0,2,0,1,33
41.23464022452788,-8.71487148113305,0,0,0,0,0,0,2,0,1,35
41.23463726360798,-8.713678215225507,0,0,0,0,0,0,0,0,0,35
41.234634290322745,-8.712484949496377,0,0,0,0,0,0,0,0,0,35
41.23463130467218,-8.711291683946403,0,0,0,0,0,0,0,0,0,34
41.23462830665631,-8.710098418576333,0,0,0,0,0,0,0,0,0,34
41.23462529627512,-8.708905153386906,0,0,0,0,0,0,0,0,0,32
41.23462227352863,-8.707711888378872,0,0,0,0,0,0,0,0,0,38
41.23461923841683,-8.706518623552968,0,0,0,0,0,0,0,0,0,42
41.23461619093973,-8.70532535890994,0,0,0,0,0,0,0,0,0,38
41.23461313109734,-8.704132094450532,0,0,0,0,0,0,0,0,0,38
41.23461005888968,-8.702938830175485,0,0,0,0,0,0,0,0,0,40
41.23460697431672,-8.701745566085547,0,0,0,0,1,0,0,0,0,42
41.2346038773785,-8.700552302181459,0,0,0,0,1,0,0,0,0,54
41.234600768075,-8.699359038463962,0,0,0,0,1,0,0,0,0,54
41.23459764640624,-8.698165774933802,0,0,0,0,1,0,0,0,0,52
41.23459451237222,-8.696972511591726,0,0,0,0,1,0,0,0,0,44
41.23459136597295,-8.695779248438471,0,0,0,0,1,0,0,0,0,40
41.234588207208425,-8.694585985474784,0,0,0,0,1,0,0,0,0,40
41.23458503607866,-8.69339272270141,0,0,0,0,1,0,0,0,0,38
41.23458185258367,-8.692199460119086,0,0,0,0,0,0,0,0,0,34
41.23457865672345,-8.691006197728562,0,0,0,0,0,0,0,0,0,30
41.234575448498,-8.689812935530579,0,0,0,0,0,0,0,0,0,28
41.234572227907336,-8.688619673525883,0,0,0,0,0,0,0,0,0,20
41.234568994951445,-8.687426411715213,0,0,0,0,0,0,0,0,0,20
41.23456574963036,-8.686233150099318,1,0,0,0,0,0,0,0,0,16
41.23456249194408,-8.685039888678935,1,0,0,0,0,0,0,0,0,14
41.23455922189259,-8.683846627454813,1,0,0,0,0,0,0,0,0,8
41.23455593947592,-8.682653366427692,0,0,0,0,0,0,0,0,0,5
41.234552644694055,-8.681460105598317,0,0,0,0,0,0,0,0,0,5
41.23454933754703,-8.680266844967433,0,0,0,0,0,0,0,0,0,5
41.23454601803483,-8.67907358453578,0,0,0,0,0,0,4,7,1,19
41.23454268615745,-8.677880324304104,0,0,0,0,0,0,4,7,6,33
41.234539341914925,-8.676687064273146,0,0,0,0,0,0,4,7,10,35
41.234535985307225,-8.675493804443654,0,0,0,0,0,0,4,7,14,37
41.23453261633439,-8.674300544816369,0,0,0,0,0,0,4,7,15,54
41.23452923499642,-8.673107285392032,0,0,0,0,0,0,4,7,18,68
41.23445171719248,-8.646855630907863,0,0,0,0,0,0,4,3,22,38
41.234448051457946,-8.645662376356585,0,0,0,0,0,0,4,3,22,36
41.23444437335843,-8.644469122026099,0,0,0,0,0,0,3,2,23,36
41.23444068289392,-8.643275867917149,1,0,0,0,0,0,2,3,25,36
41.23443698006444,-8.64208261403048,1,0,0,0,0,0,2,2,22,32
41.23556424332232,-8.724413831516811,0,0,0,0,2,1,4,0,1,31
41.235561381235065,-8.723220547827983,0,0,0,0,1,1,4,0,1,35
41.23555850678204,-8.72202726431163,0,0,0,0,1,1,4,0,1,35
41.23555561996327,-8.720833980968493,0,0,0,0,1,1,4,0,1,37
41.23555272077874,-8.719640697799322,0,0,0,0,1,1,3,0,1,37
41.23554980922847,-8.718447414804857,0,0,0,0,1,1,3,0,1,37
41.23554688531246,-8.717254131985841,0,0,0,0,0,1,2,0,1,35
41.23554394903071,-8.71606084934302,0,0,0,0,0,1,2,0,1,35
41.23554100038324,-8.714867566877135,0,0,0,0,0,0,2,0,1,35
41.23553803937005,-8.713674284588931,0,0,0,0,0,0,1,0,1,35
41.23553506599112,-8.712481002479151,0,0,0,0,0,0,0,0,0,31
41.23553208024651,-8.711287720548539,0,0,0,0,0,0,0,0,0,26
41.23552908213617,-8.710094438797837,0,0,0,0,0,0,0,0,0,32
41.235526071660125,-8.70890115722779,0,0,0,0,0,0,0,0,0,36
41.23552304881839,-8.707707875839143,0,0,0,0,0,0,0,0,0,44
41.23552001361096,-8.706514594632637,0,0,0,0,0,0,0,0,0,40
41.23551696603785,-8.705321313609016,0,0,0,0,0,0,0,0,0,40
41.23551390609906,-8.704128032769026,0,0,0,0,0,0,0,0,0,42
41.235510833794585,-8.702934752113405,0,0,0,0,0,0,0,0,0,42
41.23550774912444,-8.701741471642903,0,0,0,0,0,0,0,0,0,46
41.23550465208864,-8.700548191358259,0,0,0,0,0,0,0,0,0,46
41.23550154268717,-8.699354911260217,0,0,0,0,1,0,0,0,0,50
41.23549842092006,-8.698161631349524,0,0,0,0,1,0,0,0,0,50
41.23549528678729,-8.69696835162692,0,0,0,0,1,0,0,0,0,42
41.23549214028889,-8.69577507209315,0,0,0,0,1,0,0,0,0,46
41.23548898142485,-8.694581792748957,0,0,0,0,0,0,0,0,0,42
41.23548581019517,-8.693388513595085,0,0,0,0,0,0,0,0,0,34
41.23548262659987,-8.692195234632278,0,0,0,0,0,0,0,0,0,30
41.23547943063896,-8.69100195586128,0,0,0,0,0,0,0,0,0,22
41.23547622231242,-8.68980867728283,0,0,0,0,0,0,0,0,0,22
41.23547300162027,-8.688615398897678,0,0,0,0,0,0,0,0,0,18
41.23546976856253,-8.687422120706563,0,0,0,0,0,0,0,0,0,14
41.23546652313919,-8.686228842710229,0,0,0,0,0,0,0,0,0,12
41.23546326535027,-8.685035564909422,0,0,0,0,0,0,0,0,0,12
41.23545999519575,-8.683842287304884,0,0,0,0,0,0,0,0,0,6
41.23545671267565,-8.682649009897357,0,0,0,0,0,0,0,0,0,4
41.235453417789984,-8.681455732687589,0,0,0,0,0,0,0,0,0,5
41.23545011053876,-8.68026245567632,0,0,0,0,0,0,1,7,0,5
41.23544679092196,-8.679069178864294,0,0,0,0,0,0,4,7,1,19
41.23535248710842,-8.646850782970327,0,0,0,0,0,0,4,3,22,38
41.235348821258384,-8.64565751203898,0,0,0,0,0,0,4,3,23,38
41.23534514304298,-8.644464241328436,0,0,0,0,0,0,3,2,22,38
41.23534145246219,-8.64327097083944,1,0,0,0,0,0,3,3,26,32
41.23533774951604,-8.642077700572738,1,0,0,0,0,0,2,3,26,36
41.236462157590886,-8.723216748064457,0,0,0,1,2,1,4,0,1,37
41.236459283047296,-8.722023448166638,0,0,0,1,2,1,4,0,1,39
41.23645639613756,-8.720830148442046,0,0,0,1,2,1,4,0,1,37
41.23645349686169,-8.719636848891426,0,0,0,1,2,1,4,0,1,37
41.236450585219686,-8.718443549515522,0,0,0,0,1,1,3,0,1,37
41.23644766121155,-8.717250250315077,0,0,0,0,1,1,3,0,1,37
41.23644472483729,-8.716056951290835,0,0,0,0,1,1,3,0,1,35
41.23644177609691,-8.714863652443539,0,0,0,0,0,0,2,0,1,35
41.23643881499042,-8.713670353773933,0,0,0,0,0,0,1,0,1,33
41.23643584151783,-8.71247705528276,0,0,0,0,0,0,0,0,0,23
41.23643285567912,-8.711283756970763,0,0,0,0,0,0,0,0,0,28
41.23642985747432,-8.710090458838687,0,0,0,0,0,0,0,0,0,32
41.23642684690343,-8.708897160887275,0,0,0,0,0,0,0,0,0,38
41.23642382396645,-8.707703863117274,0,0,0,0,0,0,0,0,0,40
41.23642078866339,-8.70651056552942,0,0,0,0,0,0,0,0,0,34
41.236417740994256,-8.705317268124462,0,0,0,0,0,0,0,0,0,38
41.23641468095904,-8.704123970903145,0,0,0,0,0,0,0,0,0,38
41.236411608557766,-8.702930673866208,0,0,0,0,0,0,0,0,0,40
41.236408523790445,-8.701737377014396,0,0,0,0,0,0,0,0,0,42
41.23640542665706,-8.700544080348454,0,0,0,0,0,0,0,0,0,46
41.236402317157626,-8.699350783869127,0,0,0,0,0,0,0,0,0,48
41.23639919529215,-8.698157487577154,0,0,0,0,0,0,0,0,0,40
41.23639606106063,-8.696964191473281,0,0,0,0,0,0,0,0,0,46
41.23639291446309,-8.695770895558253,0,0,0,0,0,0,0,0,0,46
41.23638975549951,-8.694577599832812,0,0,0,0,0,0,0,0,0,46
41.23638658416992,-8.693384304297698,0,0,0,0,0,0,0,0,0,36
41.23638340047432,-8.692191008953662,0,0,0,0,0,0,0,0,0,28
41.236380204412704,-8.690997713801444,0,0,0,0,0,0,0,0,0,26
41.23637699598508,-8.689804418841785,0,0,0,0,0,0,0,0,0,16
41.236373775191474,-8.688611124075432,0,0,0,0,0,0,0,0,0,12
41.23637054203186,-8.68741782950313,0,0,0,0,0,0,0,0,0,14
41.236367296506266,-8.686224535125616,0,0,0,0,0,0,0,0,0,14
41.23624959091697,-8.645652647500569,0,0,0,0,0,0,4,3,23,38
41.23624591258567,-8.644459360409225,0,0,0,0,0,0,3,2,23,38
41.23624222188861,-8.64326607353944,0,0,0,0,0,0,3,2,24,36
41.237362933805024,-8.723212948128447,1,0,0,1,2,1,4,0,1,29
41.23736005917087,-8.722019631848418,1,0,0,1,2,1,4,0,1,37
41.23735717217018,-8.720826315741625,1,0,0,1,2,1,4,0,1,39
41.23735427280295,-8.719632999808814,1,0,0,1,2,1,4,0,1,41
41.2373513610692,-8.718439684050729,1,0,0,1,2,1,4,0,1,39
41.237348436968944,-8.71724636846811,0,0,0,1,1,1,3,0,1,37
41.237345500502165,-8.716053053061703,0,0,0,0,1,1,3,0,1,33
41.23734255166888,-8.714859737832251,0,0,0,0,0,1,2,0,1,29
41.23733959046909,-8.7136664227805,0,0,0,0,0,0,1,0,1,27
41.2373366169028,-8.712473107907192,0,0,0,0,0,0,0,0,0,27
41.23733363097003,-8.711279793213068,0,0,0,0,0,0,0,0,0,26
41.23733063267076,-8.710086478698873,0,0,0,0,0,0,0,0,0,30
41.23732762200501,-8.708893164365353,0,0,0,0,0,0,0,0,0,38
41.23732459897279,-8.70769985021325,0,0,0,0,0,0,0,0,0,40
41.2373215635741,-8.70650653624331,0,0,0,0,0,0,0,0,0,36
41.23731851580894,-8.705313222456272,0,0,0,0,0,0,0,0,0,34
41.23731545567731,-8.704119908852883,0,0,0,0,0,0,0,0,0,38
41.23731238317924,-8.702926595433885,0,0,0,0,0,0,0,0,0,42
41.23730929831471,-8.701733282200024,0,0,0,0,0,0,0,0,0,44
41.23730620108376,-8.70053996915204,0,0,0,0,0,0,0,0,0,46
41.237303091486346,-8.699346656290679,0,0,0,0,0,0,0,0,0,42
41.23729996952251,-8.698153343616683,0,0,0,0,0,0,0,0,0,42
41.23729683519224,-8.696960031130798,0,0,0,0,0,0,0,0,0,46
41.23729368849556,-8.695766718833767,0,0,0,0,0,0,0,0,0,44
41.23729052943245,-8.694573406726333,0,0,0,0,0,0,0,0,0,38
41.23728735800294,-8.693380094809239,0,0,0,0,0,0,0,0,0,32
41.23826657223528,-8.72440248085543,1,0,0,1,2,1,4,0,1,27
41.23826370987748,-8.723209148019944,1,0,0,1,2,1,4,0,1,29
41.23826083515274,-8.722015815356961,1,0,0,1,2,1,4,0,1,31
41.2382579480611,-8.720822482867225,1,0,0,1,2,1,4,0,1,33
41.23825504860252,-8.719629150551478,1,0,0,1,2,1,4,0,1,35
41.23825213677704,-8.718435818410466,1,0,0,1,2,1,4,0,1,33
41.23824921258464,-8.717242486444931,1,0,0,1,2,1,3,0,1,31
41.23824627602535,-8.716049154655616,1,0,0,1,1,1,3,0,1,29
41.23824332709915,-8.714855823043266,0,0,0,0,1,1,3,0,1,29
41.23824036580607,-8.713662491608625,0,0,0,0,0,1,1,0,1,25
41.2382373921461,-8.712469160352436,0,0,0,0,0,0,0,0,0,20
41.238234406119226,-8.711275829275442,0,0,0,0,0,0,0,0,0,26
41.2382314077255,-8.710082498378386,0,0,0,0,0,0,0,0,0,30
41.23822839696489,-8.708889167662015,0,0,0,0,0,0,0,0,0,34
41.23822537383742,-8.70769583712707,0,0,0,0,0,0,0,0,0,30
41.238222338343085,-8.706502506774294,0,0,0,0,0,0,0,0,0,38
41.23821929048191,-8.705309176604434,0,0,0,0,0,0,0,0,0,40
41.23821623025387,-8.70411584661823,0,0,0,0,0,0,0,0,0,38
41.23821315765899,-8.702922516816427,0,0,0,0,0,0,0,0,0,40
41.238210072697264,-8.70172918719977,0,0,0,0,0,0,0,0,0,38
41.23820697536872,-8.700535857769001,0,0,0,0,0,0,0,0,0,38
41.23820386567333,-8.699342528524864,0,0,0,0,0,0,0,0,0,34
41.23820074361112,-8.698149199468105,0,0,0,0,0,0,0,0,0,38
41.23819760918212,-8.696955870599462,0,0,0,0,0,0,0,0,0,38
41.23819446238628,-8.695762541919684,0,0,0,0,0,0,0,0,0,42
41.23819130322365,-8.694569213429515,0,0,0,0,0,0,0,0,0,42
41.238188131694216,-8.693375885129692,0,0,0,0,0,0,0,0,0,34
41.23917019833691,-8.725592046349087,1,0,0,1,2,1,4,1,1,23
41.23916734825624,-8.72439869695813,1,0,0,1,2,1,4,1,1,23
41.23916448580826,-8.723205347738936,1,0,0,1,2,1,4,1,1,29
41.23916161099295,-8.722011998692258,1,0,0,1,2,1,4,1,1,29
41.23915872381034,-8.720818649818835,1,0,0,1,2,1,4,1,1,31
41.23915582426041,-8.71962530111941,1,0,0,1,2,1,4,1,1,35
41.23915291234318,-8.718431952594727,1,0,0,1,2,1,4,0,1,35
41.23914998805865,-8.71723860424553,1,0,0,1,2,1,4,0,1,33
41.23914705140683,-8.716045256072565,1,0,0,1,2,1,3,0,1,31
41.239144102387726,-8.714851908076573,1,0,0,1,1,1,3,0,1,29
41.23914114100134,-8.713658560258297,0,0,0,0,1,1,2,0,0,23
41.23913816724767,-8.712465212618485,0,0,0,0,0,0,0,0,0,18
41.239135181126734,-8.711271865157876,0,0,0,0,0,0,0,0,0,22
41.239132182638535,-8.710078517877214,0,0,0,0,0,0,0,0,0,30
41.239129171783055,-8.708885170777249,0,0,0,0,0,0,0,0,0,30
41.23912614856034,-8.707691823858717,0,0,0,0,0,0,0,0,0,32
41.23912311297037,-8.706498477122365,0,0,0,0,0,0,0,0,0,40
41.239120065013154,-8.705305130568936,0,0,0,0,0,0,0,0,0,40
41.23911700468869,-8.704111784199174,0,0,0,0,0,0,0,0,0,38
41.23911393199701,-8.702918438013825,0,0,0,0,0,0,0,0,0,40
41.23911084693808,-8.701725092013628,0,0,0,0,0,0,0,0,0,42
41.23910774951196,-8.700531746199331,0,0,0,0,0,0,0,0,0,38
41.23910463971859,-8.699338400571675,0,0,0,0,0,0,0,0,0,38
41.23910151755802,-8.698145055131405,0,0,0,0,0,0,0,0,0,38
41.23909838303026,-8.696951709879265,0,0,0,0,0,0,0,0,0,38
41.23909523613527,-8.695758364815998,0,0,0,0,0,0,0,0,0,38
41.2390920768731,-8.694565019942345,0,0,0,0,0,0,0,0,0,38
41.23908890524374,-8.693371675259053,0,0,0,0,0,0,0,0,0,36
41.240070974306,-8.725588278664478,1,0,0,1,2,1,4,1,1,25
41.24006812413554,-8.72439491288906,1,0,0,1,2,1,4,1,1,27
41.240065261597366,-8.72320154728542,1,0,0,1,2,1,4,1,1,35
41.24006238669149,-8.722008181854301,1,0,0,1,2,1,4,1,1,35
41.240059499417896,-8.720814816596445,1,0,0,1,2,1,4,1,1,35
41.24005659977662,-8.719621451512596,1,0,0,1,2,1,4,1,1,33
41.24005368776765,-8.7184280866035,1,0,0,1,2,1,4,1,1,33
41.24005076339098,-8.7172347218699,1,0,0,1,2,1,4,0,1,37
41.24004782664663,-8.71604135731254,1,0,0,1,2,1,3,0,1,37
41.24004487753461,-8.71484799293216,1,0,0,1,1,1,3,0,1,29
41.24004191605492,-8.71365462872951,0,0,0,0,1,1,2,0,0,22
41.24003894220756,-8.712461264705329,0,0,0,0,0,0,0,0,0,16
41.24003595599254,-8.711267900860362,0,0,0,0,0,0,0,0,0,18
41.24003295740986,-8.710074537195352,0,0,0,0,0,0,0,0,0,24
41.24002994645953,-8.708881173711047,0,0,0,0,0,0,0,0,0,30
41.24002692314156,-8.707687810408185,0,0,0,0,0,0,0,0,0,34
41.24002388745594,-8.706494447287511,0,0,0,0,0,0,0,0,0,34
41.24002083940269,-8.705301084349774,0,0,0,0,0,0,0,0,0,40
41.240017778981816,-8.70410772159571,0,0,0,0,0,0,0,0,0,38
41.24001470619332,-8.702914359026067,0,0,0,0,0,0,0,0,0,44
41.2400116210372,-8.70172099664159,0,0,0,0,0,0,0,0,0,46
41.24000852351347,-8.700527634443018,0,0,0,0,0,0,0,0,0,44
41.24000541362213,-8.6993342724311,0,0,0,0,0,0,0,0,0,42
41.24000229136319,-8.698140910606577,0,0,0,0,0,0,0,0,0,42
41.23999915673664,-8.696947548970194,0,0,0,0,0,0,0,0,0,42
41.23999600974253,-8.69575418752269,0,0,0,0,0,0,0,0,0,38
41.239992850380816,-8.694560826264816,0,0,0,0,0,0,0,0,0,40
41.239989678651526,-8.693367465197312,0,0,0,0,0,0,0,0,0,36
41.24097458802556,-8.726777893140497,1,0,0,1,2,1,4,1,1,16
41.24097175013341,-8.725584510808835,1,0,0,1,2,1,4,1,1,24
41.24096889987315,-8.724391128648215,1,0,0,1,2,1,4,1,1,27
41.2409660372448,-8.723197746659382,1,0,0,1,2,1,4,1,1,29
41.24096316224832,-8.722004364843077,1,0,0,1,2,1,4,1,1,31
41.24096027488377,-8.720810983200046,1,0,0,1,2,1,4,1,1,35
41.24095737515113,-8.719617601731033,1,0,0,1,2,1,4,1,1,39
41.24095446305041,-8.718424220436779,1,0,0,1,2,1,4,1,1,39
41.24095153858161,-8.717230839318031,1,0,0,1,2,1,4,1,1,33
41.24094860174474,-8.71603745837553,1,0,0,1,2,1,3,0,1,28
41.24094565253979,-8.714844077610023,1,0,0,1,2,1,2,0,0,26
41.24094269096679,-8.713650697022251,1,0,0,1,1,1,1,0,0,16
41.24093971702574,-8.712457316612959,0,0,0,0,0,0,0,0,0,10
41.24093673071663,-8.71126393638289,0,0,0,0,0,0,0,0,0,20
41.24093373203948,-8.710070556332788,0,0,0,0,0,0,0,0,0,20
41.240930720994285,-8.708877176463398,0,0,0,0,0,0,0,0,0,30
41.24092769758104,-8.707683796775463,0,0,0,0,0,0,0,0,0,32
41.24092466179979,-8.706490417269727,0,0,0,0,0,0,0,0,0,38
41.24092161365051,-8.705297037946933,0,0,0,0,0,0,0,0,0,40
41.240918553133206,-8.704103658807824,0,0,0,0,0,0,0,0,0,42
41.2409154802479,-8.702910279853146,0,0,0,0,0,0,0,0,0,42
41.24091239499457,-8.701716901083643,0,0,0,0,0,0,0,0,0,46
41.24090929737325,-8.700523522500056,0,0,0,0,0,0,0,0,0,46
41.24090618738392,-8.69933014410313,0,0,0,0,0,0,0,0,0,46
41.240903065026615,-8.698136765893608,0,0,0,0,0,0,0,0,0,50
41.24089993030132,-8.696943387872237,0,0,0,0,0,0,0,0,0,44
41.24089678320804,-8.69575001003976,0,0,0,0,0,0,0,0,0,42
41.24089362374679,-8.694556632396917,0,0,0,0,0,0,0,0,0,46
41.240890451917565,-8.693363254944455,0,0,0,0,0,0,0,0,0,34
41.24187818941377,-8.72796754038769,1,0,0,1,2,1,4,1,1,16
41.24187536380072,-8.726774141499767,1,0,0,1,2,1,5,1,1,20
41.24187252581914,-8.725580742782151,1,0,0,1,2,1,5,1,1,22
41.24186967546908,-8.724387344235584,1,0,0,1,2,1,5,1,1,26
41.24186681275052,-8.723193945860814,1,0,0,1,2,1,5,1,1,32
41.24186393766348,-8.722000547658581,1,0,0,1,2,1,4,1,1,32
41.24186105020795,-8.720807149629632,1,0,0,1,2,1,4,1,1,34
41.24185815038396,-8.719613751774707,1,0,0,1,2,1,4,1,1,34
41.24185523819149,-8.718420354094553,1,0,0,1,2,1,4,1,1,38
41.24185231363054,-8.717226956589911,1,0,0,1,2,1,4,1,1,38
41.24184937670114,-8.71603355926153,1,0,0,1,2,1,3,1,0,32
41.24184642740328,-8.714840162110148,1,0,0,1,2,1,1,0,0,28
41.24184346573696,-8.713646765136511,1,0,0,1,1,1,1,0,0,18
41.24184049170221,-8.712453368341365,0,0,0,0,0,0,0,0,0,12
41.24183750529901,-8.71125997172545,0,0,0,0,0,0,0,0,0,14
41.241834506527375,-8.710066575289513,0,0,0,0,0,0,0,0,0,20
41.24183149538731,-8.708873179034295,0,0,0,0,0,0,0,0,0,26
41.241828471878826,-8.707679782960541,0,0,0,0,0,0,0,0,0,40
41.24182543600192,-8.706486387068999,0,0,0,0,0,0,0,0,0,40
41.2418223877566,-8.705292991360405,0,0,0,0,0,0,0,0,0,40
41.24181932714288,-8.704099595835508,0,0,0,0,0,0,0,0,0,40
41.241816254160746,-8.70290620049505,1,0,0,0,0,0,0,0,0,44
41.24181316881022,-8.701712805339778,1,0,0,0,0,0,0,0,0,48
41.2418100710913,-8.70051941037043,1,0,0,0,0,0,0,0,0,50
41.241806961004,-8.699326015587754,1,0,0,0,0,0,0,0,0,50
41.2418038385483,-8.698132620992492,1,0,0,0,0,0,0,0,0,54
41.24180070372423,-8.69693922658539,0,0,0,0,0,0,0,0,0,50
41.24179755653181,-8.69574583236719,0,0,0,0,0,0,0,0,0,46
41.24179439697102,-8.694552438338636,0,0,0,0,0,0,0,0,0,42
41.24179122504186,-8.693359044500474,0,0,0,0,0,0,0,0,0,34
41.24277896513625,-8.727963804963363,1,0,0,1,2,1,5,1,1,18
41.24277613943418,-8.726770389688731,1,0,0,1,2,1,5,1,1,22
41.2427733013632,-8.725576974584415,1,0,0,1,2,1,5,1,1,24
41.24277045092333,-8.72438355965116,1,0,0,1,2,1,5,1,1,32
41.242767588114575,-8.723190144889708,1,0,0,1,2,1,5,1,1,36
41.24276471293696,-8.721996730300804,1,0,0,1,2,1,5,1,1,38
41.24276182539045,-8.72080331588519,1,0,0,1,2,1,5,1,1,38
41.24275892547509,-8.719609901643613,1,0,0,1,2,1,4,1,1,38
41.242756013190856,-8.718416487576814,1,0,0,1,2,1,4,1,1,36
41.24275308853778,-8.717223073685538,1,0,0,1,2,1,4,1,0,36
41.24275015151584,-8.716029659970529,1,0,0,1,2,1,2,1,0,32
41.24274720212506,-8.71483624643253,1,0,0,1,2,1,1,1,0,28
41.24274424036544,-8.713642833072285,1,0,0,1,1,1,1,0,0,22
41.24274126623698,-8.712449419890538,0,0,0,0,0,0,0,0,0,18
41.2427382797397,-8.711256006888036,0,0,0,0,0,0,0,0,0,12
41.24273528087358,-8.710062594065516,0,0,0,0,0,0,0,0,0,10
41.24273226963864,-8.708869181423728,0,0,0,0,0,0,0,0,0,32
41.2427292460349,-8.707675768963414,0,0,0,0,0,0,0,0,0,38
41.24272621006234,-8.706482356685319,0,0,0,0,0,0,0,0,0,42
41.24272316172098,-8.705288944590183,1,0,0,0,0,0,0,0,0,44
41.242720101010825,-8.704095532678753,1,0,0,0,0,0,0,0,0,42
41.24271702793187,-8.702902120951771,1,0,0,0,0,0,0,0,0,46
41.24271394248413,-8.701708709409985,1,0,0,0,0,0,0,0,0,46
41.24271084466762,-8.700515298054134,1,0,0,0,0,0,0,0,0,50
41.24270773448232,-8.699321886884963,1,0,0,0,0,0,0,0,0,52
41.24270461192826,-8.698128475903218,1,0,0,0,0,0,0,0,0,54
